ID,Role,Resume_Skills,Skill_Match_Score,Years_of_Experience,Education_Level,Sentiment_Score,Potential_Spelling_Issues,Keywords,Technical_CV_Score,Managerial_CV_Score,Overall_CV_Score
336,Marketing Specialist,"['skills health', 'excel', 'truly satisfy your taste buds', 'american college of sports medicine registered clinical exercise physiologist american college of sports medicine certified cancer', 'bmi', 'budget', 'apple crisp recipe', 'powerpoint', 'gpa', 'state - coordinated', 'health project coordinator', 'state professional experience health', 'university of new york at buffalo ï¼\u200b city', 'procter & gamble', 'microsoft office', 'university of new york', 'gpa 4.0 master of science , exercise science 2008', 'current company name', 'state - collaborated', 'state - assisted']",0.0,0.0,Master,0.1,112,"['health', 'professional', 'wellness', 'clinical', 'exercise', 'science', '2014', 'new', 'college', 'ï¼', 'city', 'state', '2008', 'current', 'company', '2011', 'dec', 'watchfit', 'sports', 'medicine']",0.005346121561746614,0.6004588128516,0.011895452966159903
317,Manager,"['state accounting', 'state company name', 'state analyzed &', 'financial / tax analyst city', 'leadership', 'â€‹merger & acquisition', 'remote & traveled', 'excel', '111m', 'pbg', 'state skills accounting', 'mortgageware', 'pepsi bottle group', 'â review / implement software & policies', 'stateoversaw', 'microsoft', 'linked revenue &', 'asia/pacific', 'peoplesoft', 'â accounts payable', 'analyzed &', 'state education regis university', 'state', 'llc', 'pgb', 'general ledger, fixed assets', 'organized &', 'state university of northern colorado 1996 bachelor of science : business administration - finance', 'state company', 'current us accounting', '-kimco facility services', 'campus vue professional affiliations leadership', 'pepsi lane', 'multiple', 'business / financial analysis', '700']",0.0,0.0,Bachelor,0.01681818181818182,244,"['corporate', 'controller', 'accounting', 'staff', 'acquisition', 'bank', 'state', 'accounts', 'general', 'company', 'city', 'payroll', 'management', 'revenue', 'new', 'financial', 'transferred', 'work', 'month', 'end']",0.005598986422286268,0.5803528851252381,0.011892398221336208
573,Teacher,"['naeyc', 'life time fitness', 'childhood', 'kaplan university city criminal', 'child center', 'articulate', 'oversees daily operations', 'teacher/school age lead', 'drafted', 'department head/', 'stateassist', 'time management', 'state', 'state received', 'state skills', 'child center asst', 'time', 'child center department', 'communication', 'oakton community college city', 'the child center', 'state associates arts', 'state assist the department', 'state assist', '04/2008 company name city', 'executive', 'current company name city']",0.2,0.0,Bachelor,0.22666666666666666,114,"['child', 'center', 'head', 'assistant', 'team', 'planning', 'department', 'company', 'city', 'state', 'activities', 'assist', 'children', 'program', 'teacher', 'direction', 'lead', 'materials', 'supervise', 'classroom']",0.005682824937776621,0.5724507032879123,0.011875791136235103
355,Manager,"['aim', 'o2 fitness & ymca', 'locations for golds', 'yoga asâ', 'yoga & group fitness instructor sep', 'les mills - grit 13 accomplishments', 'apr 2000 company name - city', 'pump at golds gym', 'o2 fitness, fitness fusion', 'weights & cardio)', 'boot', 'state introduced &', 'state', 'wilmington road runners dining', 'vitamin', 'introduced &', 'yogafit', 'the ohio state university - city', 'racine group fitness instructor', 'dsm nutritional products', 'state taught general group', 'les mills - new zealand', 'boot camp training running', 'music - singing &', 'yoga', 'partner & fiancee', 'group fitness instructor sep', 'yoga & group fitness instructor', 'ifta - group fitness ifta - personal trainer aim i - body attack 75', 'porters neck', 'wac', 'golds', 'state introduced & taught body pump']",0.0,1.0,Bachelor,0.0,124,"['group', 'fitness', 'instructor', 'yoga', 'certified', 'les', 'mills', 'body', 'pump', 'attack', 'aim', 'introduced', 'launched', 'golds', 'gym', 'taught', 'company', 'city', 'state', '1998']",0.005878634315762545,0.5557984833807442,0.011859762418522624
561,Teacher,"['professional experience school', 'unc pembroke - state education professional school counseling', 'a girls nutrition group', 'affiliations nc school counseling association interests writing', 'powerpoint', 'microsoft', 'excel', 'unc - state gpa: student government', 'language arts', 'english student government treasurer', 'skills great', 'response', 'access', 'learn seminars', 'state gained']",0.0,0.0,Master,0.05,68,"['school', 'counselor', 'counseling', 'help', 'students', 'company', 'city', 'state', 'guidance', 'consulted', 'strategies', 'helped', 'student', 'staff', '2010', 'january', 'skills', 'reading', 'writing', 'education']",0.005469603628131142,0.5861334258930363,0.011837096031540772
798,Manager,"['personnel', 'strayer university - state bachelor of science computer information systems', 'leadership', 'the law school division', 'excel', 'chicago office', 'lr&w', 'infosec computer information systems', 'information systems', 'business operations', 'senior leadership team', 'problem-solving', 'ccna-voice', 'information technology operations assessment', 'national federation of paralegal association', 'quality', 'the american bar association', 'brm', 'powerpoint', 'project management', 'cook county bar association', 'documentation', 'skills', 'time management', 'advanced problem', 'state', 'processes, procurement, project management', 'microtrain, lombard', 'cio', 'working cross', 'state worked', 'the senior leadership team', 'ftk certification candiate (training for encase', 'il', '01/2014 - current company name - city', 'infosec graduated summa cum laude certificate of completion', 'state certificate of completion', 'managerial experience', 'communication', 'state cftc - computer forensics technician certification computer forensics 2014 college', 'single point of contact', 'lake county bar association skills executive', 'emphasis', 'practices of legal communication court procedures/', 'state cfac - computer forensics analyst certification computer forensics 2013 college', 'lexisnexis', 'state key', 'access, project experience information technology coordinator', 'time management, information technology and technical support, leadership, legal terminology', 'interview techniques and methods word', ""illinois paralegal association '""]",0.2,0.0,Bachelor,0.28500000000000003,162,"['information', 'technology', 'paralegal', 'experience', 'legal', 'management', 'communication', 'skills', 'oriented', 'state', 'city', 'support', 'functions', 'business', 'executive', '2013', 'computer', 'county', 'certification', 'association']",0.00548075138522641,0.5846065858069349,0.011828880728083531
196,Manager,"['leadership', 'state skills air force', 'first aid', 'state assisted', 'policy development', 'doe weatherization tactics basic fire fighting basic first aid certification high school', 'the united states navy', 'edmondson high school', 'program management', 'safety, technician additional information awards & honors dyncorp', 'oversaw', 'logistics', 'highlights logistics training & development safety compliance quality assurance program management policy development & implementation project coordination aviation mechanic performance analysis experience postal support', 'il', 'osha', 'state operated', 'current company name', 'epa', 'naval training command']",0.0,0.0,Associate,0.0875,127,"['program', 'logistics', 'navy', 'training', 'development', 'aviation', 'management', 'performance', 'service', 'safety', 'quality', 'jan', 'company', 'ï¼', 'state', 'customer', 'ensure', 'equipment', 'unit', 'medal']",0.00534471344538784,0.5943418160464191,0.011816878904445384
544,Manager,"['transportation', 'ticket office staff', 'hogan, lease master', 'oversee', 'the autoâ dialer team', 'implemented &', 'state successfully', 'microsoft power point', 'team management management', 'microsoft', 'als', 'point of sale', 'state', 'operations', 'ticket office', 'office', 'microsoft access', 'organizational development, payroll', 'lotus notes', 'business administration', 'communication', 'quality assurance & training', 'ot', 'quality assurance', 'sharepoint', 'microsoft excel', 'current company name', 'strategic management']",0.2,0.0,Master,0.12678571428571428,211,"['management', 'customer', 'service', 'microsoft', 'team', 'satisfaction', 'company', 'ï¼', 'city', 'state', 'daily', 'operations', 'quality', 'members', 'issues', 'new', 'reports', 'ticket', 'office', 'sales']",0.00594349152574925,0.5449335302505185,0.01178696091538504
936,Sales Representative,"['privacy/hippa regulations patient', 'current welcome', 'the evs department', 'state housekeeping 02/2008', 'compassionate', 'uses epic', 'completed', 'state', 'belton high school', 'initiates', 'rn', 'state certified fitness instructor/circuit', 'training high school diploma', 'professional experience company name city', 'various club', 'vital', 'state health unit coordinator / certified nurse', '02/2009 environmental services labor', '02/2016 performing', 'curves circuit conducted']",0.0,0.0,Associate,0.0,71,"['certified', 'patient', 'care', 'safety', 'medical', 'records', 'signs', 'support', 'company', 'city', 'state', '02', 'activities', 'appropriate', 'patients', 'ensure', 'procedures', 'promptly', 'rooms', 'curves']",0.005592574953999358,0.5717679176807173,0.01177772667349699
57,Manager,"['microsoft windows and office', 'facebook, instagram', 'american heart association cpr/aed certified american council on exercise certified personal trainer american council on exercise certified lifestyle and weight management coach american council on exercise certified health coach international fitness professionals association', 'sterling infosystems', 'u.s. military academy/west point', 'usa nassau community college', 'customer service', 'drive', 'project management', 'state teaching', 'state', 'assess', 'quality assurance specialist city', 'new york military academy', 'skills excellent', 'psychology/business city', 'personal training institute', 'state new', 'usa attending', 'perform']",0.0,0.0,Bachelor,0.0,76,"['manager', 'management', 'business', 'company', 'city', 'state', 'training', '2012', 'personal', 'certified', 'customer', 'service', 'january', 'trainer', 'clients', 'exercise', 'fitness', 'quality', 'orders', 'american']",0.005589445852482106,0.5715221109119366,0.011771523962779888
889,Manager,"['gas', 'the credit group', 'ms office', 'aim', 'bp ms', 'calpine', 'electronic data management system', 'state accountant / analyst performed', 'accounting management', 'commercial group', 'treasury', 'sox', 'state analyst / rotation conducted', 'gl', 'sarbanes-oxley', 'ap/ar', 'trading system', 'bakelite ag', 'accountability, safety, passion, integrity, respect & esprit de corp', 'resolution performance products', 'power', 'peoplesoft', 'dst', 'ap', 'ferc', 'sap', 'houston-chevron marathon', 'additional information community involvement', 'state', 'merrillreports', 'crude/fuel oil', 'llc', 'frs', 'ar', 'highlights ms office', 'processing & analyzing data internal & fiscal controls financial statement preparation cash management & account reconciliation tax planning & management', 'interpersonal skills', 'bloomberg', 'seagate crystal reports, fundstation, nucleus, allegro, citrix', 'financial accounting', 'sec', 'idc', 'cpr certified', 'communication', 'flying pizza', 'the nucleus trading system', 'borden chemical, inc.', 'oracle, hyperion, hyperion retrieve', 'emphasis', 'tax/financial planning', 'front-line staff to', 'resolution specialty materials', 'real estate', 'individuals', 'analysis', 'data management', 'oracle', 'bloomberg, citrix', 'general ledger']",0.2,0.0,Master,0.09666666666666666,311,"['accounting', 'functions', 'business', 'gas', 'settlements', 'financial', 'analysis', 'account', 'month', 'end', 'management', 'houston', 'reporting', 'data', 'peoplesoft', 'company', 'city', 'plants', 'trading', 'processes']",0.006026511916282493,0.5369826815476915,0.011768928927658915
