ID,ID,Years_of_Experience,Education_Level,Spell_Check_Ratio,Section_Score,Brevity_Score,Skill_Count,Technical_Score,Managerial_Score,Overall_Score,Extracted_Skills
893,893,0,Bachelor,0.973293768545994,0.9,0.815,2,0.26,0.12167929292929294,0.4093331647333873,"['communication', 'organization']"
313,313,4,Bachelor,0.9719827586206896,0.9,0.18000000000000005,3,0.42,0.1195175438596491,0.40905353901996366,"['communication', 'leadership', 'customer service']"
960,960,5,Associate,0.9532710280373832,0.8,0.5700000000000001,2,0.35,0.12234890109890109,0.4090317731334086,"['communication', 'leadership']"
188,188,6,Bachelor,0.9535714285714285,0.7,0.19999999999999996,2,0.44,0.1564013605442177,0.4082775510204082,"['organization', 'customer service']"
45,45,6,Other,0.9539641943734015,0.6,0.47750000000000004,3,0.36,0.20155651105651107,0.40761337275429343,"['communication', 'customer service', 'interpersonal skills']"
597,597,4,Bachelor,0.9494079655543595,0.7,0.1775,4,0.46,0.13535360094451004,0.407296876838789,"['leadership', 'organization', 'critical thinking', 'initiative']"
584,584,3,Master,0.9436405178979437,0.9,0.5,1,0.37,0.0824008885850991,0.4070843183653241,['organization']
137,137,7,Associate,0.9589041095890412,0.7,0.22999999999999998,2,0.41000000000000003,0.17788461538461536,0.4062557955742887,"['organization', 'initiative']"
537,537,5,Other,0.9572368421052632,0.8,0.26,5,0.41,0.13385416666666666,0.4058799342105263,"['communication', 'leadership', 'time management', 'adaptability', 'customer service']"
906,906,2,Master,0.9308437067773168,0.7,0.6925,2,0.38,0.07052167427167427,0.40549087295923397,"['communication', 'organization']"
35,35,7,Bachelor,0.9447236180904522,0.6,0.5,0,0.39,0.14472082494969818,0.40388860929395465,[]
715,715,5,Bachelor,0.9639175257731959,0.6,0.07499999999999996,4,0.49000000000000005,0.14356421356421356,0.4029610166465837,"['communication', 'leadership', 'customer service', 'initiative']"
900,900,4,Associate,0.9660056657223796,0.7,0.38249999999999995,4,0.4,0.12591841491841493,0.4026260910477625,"['communication', 'customer service', 'critical thinking', 'initiative']"
909,909,8,Associate,0.9742990654205608,0.7,0.36,0,0.36,0.18204545454545454,0.40204354290569244,[]
510,510,3,Master,0.9630156472261735,0.6,0.7424999999999999,1,0.37,0.0683974358974359,0.3990707954918481,['leadership']
123,123,3,Associate,0.9781771501925546,0.8,0.5525,3,0.32999999999999996,0.10910285547785548,0.3977985716626121,"['communication', 'organization', 'customer service']"
643,643,5,Bachelor,0.9683544303797469,0.9,0.29000000000000004,1,0.37,0.1083076923076923,0.39632775073028237,['leadership']
842,842,3,Bachelor,0.9779559118236473,0.6,0.7475,2,0.35,0.07501958041958041,0.39505146530823887,"['leadership', 'organization']"
507,507,6,Associate,0.9542857142857143,0.8,0.3125,1,0.33999999999999997,0.17259677419354838,0.39445760368663596,['attention to detail']
206,206,2,Bachelor,0.9916897506925207,1.0,0.6950000000000001,1,0.28,0.045575757575757575,0.3943417023419794,['leadership']
678,678,4,Bachelor,0.9905325443786982,1.0,0.38749999999999996,0,0.3,0.11053225806451611,0.3909629318572246,[]
999,999,4,Master,0.9169398907103825,0.7,0.21250000000000002,2,0.44,0.1055,0.39059398907103826,"['communication', 'organization']"
777,777,5,Bachelor,0.9411764705882353,0.8,0.265,1,0.37,0.13904761904761906,0.3903319327731093,['communication']
975,975,3,Bachelor,0.9549180327868853,0.7,0.10999999999999999,4,0.43,0.13917748917748918,0.3902450500319352,"['leadership', 'time management', 'organization', 'customer service']"
155,155,1,Associate,0.9750328515111695,0.7,0.5974999999999999,4,0.31000000000000005,0.11774429358520269,0.38657657322667777,"['communication', 'organization', 'attention to detail', 'customer service']"
946,946,3,Associate,0.972488038277512,0.7,0.41000000000000003,4,0.37,0.09892651515151515,0.3859267583732057,"['communication', 'leadership', 'time management', 'professionalism']"
691,691,2,Bachelor,0.9634831460674157,0.7,0.39,3,0.36,0.12014727272727271,0.38539249642492335,"['leadership', 'time management', 'customer service']"
247,247,4,Bachelor,0.9795501022494888,0.7,0.05500000000000005,3,0.42,0.13017364657814096,0.3805071041983912,"['communication', 'leadership', 'customer service']"
583,583,1,Associate,0.9731457800511509,0.7,0.5449999999999999,4,0.31000000000000005,0.10821512358609132,0.3782791150809425,"['communication', 'organization', 'attention to detail', 'customer service']"
175,175,5,Associate,0.9737991266375546,0.7,0.07250000000000001,2,0.35,0.1985818181818182,0.3742044581183009,"['attention to detail', 'customer service']"
801,801,0,Bachelor,0.9473684210526316,0.8,0.79,2,0.26,0.04980835380835381,0.37267934824776927,"['organization', 'customer service']"
742,742,3,Bachelor,0.9528301886792453,0.9,0.29500000000000004,1,0.31,0.10901573426573426,0.37148773914764477,['leadership']
396,396,0,Master,0.9597701149425287,0.9,0.76,0,0.24,0.03466444805194806,0.3683763459098373,[]
51,51,3,Other,0.9481382978723404,0.7,0.62,3,0.27,0.1075539772727273,0.36708002296905223,"['communication', 'organization', 'customer service']"
385,385,7,Other,0.9157894736842105,0.7,0.44999999999999996,0,0.27,0.17242490842490843,0.36630641989589363,[]
679,679,2,Associate,0.961764705882353,0.7,0.35,4,0.34,0.09674137931034482,0.36619888438133874,"['communication', 'problem-solving', 'organization', 'customer service']"
151,151,3,Bachelor,0.9477611940298507,0.9,0.17000000000000004,2,0.35,0.07636363636363636,0.36468521031207596,"['communication', 'customer service']"
401,401,2,Associate,0.9783057851239669,0.8,0.07999999999999996,4,0.34,0.12820219254429782,0.36029123627568604,"['communication', 'leadership', 'customer service', 'interpersonal skills']"
285,285,1,Bachelor,0.9648648648648649,0.7,0.42500000000000004,3,0.32999999999999996,0.05825757575757576,0.35846375921375917,"['communication', 'leadership', 'initiative']"
403,403,5,Bachelor,0.8926829268292683,0.8,0.012499999999999956,1,0.37,0.12793939393939394,0.35690011086474505,['customer service']
708,708,5,Associate,0.9595687331536388,0.6,0.4275,1,0.31,0.11392445054945055,0.35688420848019903,['leadership']
249,249,3,Associate,0.9824561403508771,0.6,0.505,2,0.29000000000000004,0.10654787585296058,0.35670997679097594,"['attention to detail', 'customer service']"
559,559,3,Bachelor,0.9107142857142857,0.8,0.06000000000000005,2,0.35,0.11142857142857143,0.35050000000000003,"['problem-solving', 'organization']"
736,736,3,Bachelor,0.9716981132075472,0.7,0.29500000000000004,1,0.31,0.07532634032634032,0.3432677134186568,['organization']
886,886,4,Bachelor,0.953125,0.7,0.14,1,0.33999999999999997,0.0885909090909091,0.3418897727272727,['leadership']
358,358,5,Associate,0.9660194174757282,0.7,0.015000000000000013,1,0.31,0.1655246212121212,0.34175932811120924,['communication']
457,457,4,Other,0.9575757575757575,0.7,0.32499999999999996,2,0.26,0.1288888888888889,0.3409242424242424,"['communication', 'customer service']"
737,737,2,Bachelor,0.9353448275862069,0.9,0.07999999999999996,2,0.32,0.06653061224489795,0.3394936664320901,"['communication', 'critical thinking']"
565,565,2,Associate,0.9678456591639871,0.7,0.27749999999999997,3,0.3,0.07769047619047618,0.3378417087735416,"['communication', 'customer service', 'interpersonal skills']"
163,163,1,Associate,0.9244186046511628,0.6,0.5,2,0.23,0.14463403263403263,0.3378320702553261,"['communication', 'customer service']"
290,290,3,Associate,0.9328358208955224,0.7,0.505,0,0.21,0.11840909090909091,0.33330630936227945,[]
638,638,3,Associate,0.9875424688561721,0.7,0.2925,1,0.25,0.10648296785182029,0.3299491372411633,['initiative']
484,484,2,Associate,0.9703872437357631,0.7,0.5974999999999999,0,0.18,0.09294983242563887,0.32667367410126796,[]
254,254,3,Associate,0.9395973154362416,0.8,0.245,0,0.21,0.11687662337662337,0.3175227185566112,[]
474,474,4,Other,0.9607250755287009,0.8,0.3275,0,0.18,0.10501097178683386,0.3123257990889202,[]
400,400,2,Associate,0.9708333333333333,0.8,0.09999999999999998,2,0.26,0.06691961722488038,0.3111592185007975,"['organization', 'initiative']"
486,486,0,Associate,0.970276008492569,0.8,0.14500000000000002,3,0.24,0.056981447124304266,0.30462203498654816,"['communication', 'leadership', 'organization']"
402,402,2,Associate,0.9179487179487179,0.5,0.5,1,0.22,0.06,0.2977948717948718,['customer service']
652,652,0,Associate,0.967780429594272,0.9,0.405,1,0.16,0.009613251155624038,0.29416201830611444,['organization']
768,768,4,Other,0.8805460750853242,0.7,0.23250000000000004,0,0.18,0.11,0.2863046075085324,[]
810,810,2,Other,0.9166666666666666,0.6,0.010000000000000009,1,0.16,0.09845738636363635,0.24620388257575754,['communication']
